junction_id	cell_line	gene_name	kd_gene	A549_log2fc_local	A549_delta_cosi	HeLa_log2fc_local	HeLa_delta_cosi	spearman_r_gtex	KD_split_reads	KD_retention_reads	KD_ctrl_split_reads	KD_ctrl_retention_reads	KD_cosi	KD_ctrl_cosi	KD_delta_cosi	KD_tpm_mean	KD_ctrl_tpm_mean	KD_log2fc_expression	postar_peak	eclip_peak
chr7_149289726_149289938_+	a549	ZNF783	NAA15	0.636	0.44	-1.341	0.7	0.772	19	79	24	154	0.325	0.238	0.087	2.815	4.211	-0.581	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	NFX1	0.636	0.44	-1.341	0.7	0.851	6	20	6	31	0.375	0.279	0.096	4.875	7.964	-0.708	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	PPIL4	0.636	0.44	-1.341	0.7	0.831	22	90	14	84	0.328	0.25	0.078	3.385	4.069	-0.265	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	PUS1	0.636	0.44	-1.341	0.7	0.755	24	101	22	148	0.322	0.229	0.093	4.574	5.428	-0.247	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	RBM15	0.636	0.44	-1.341	0.7	0.742	32	124	19	158	0.34	0.194	0.147	2.879	4.402	-0.613	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	XPO5	0.636	0.44	-1.341	0.7	0.813	19	57	17	71	0.4	0.324	0.076	3.32	4.918	-0.567	>=500nt	>=500nt
chr7_149289726_149289938_+	a549	ZNF783	ZRANB2	0.636	0.44	-1.341	0.7	0.907	20	33	15	47	0.548	0.39	0.158	4.511	5.342	-0.244	>=500nt	>=500nt
chr7_149292308_149293377_+	a549	ZNF783	MAK16	0.972	0.18	0.49	0.04	0.848	27	0	47	21	1	0.817	0.183	3.926	5.964	-0.603	>=500nt	>=500nt
chr7_149292308_149293377_+	a549	ZNF783	RBM15	0.972	0.18	0.49	0.04	0.742	70	0	73	27	1	0.844	0.156	2.879	4.402	-0.613	>=500nt	>=500nt
chr7_149293492_149293751_+	a549	ZNF783	DDX19B	1.48	0.19	-0.177	0.1	0.862	119	0	165	99	1	0.769	0.231	4.933	5.428	-0.138	>=500nt	>=500nt
chr7_149293492_149293751_+	a549	ZNF783	DDX5	1.48	0.19	-0.177	0.1	0.85	39	0	34	45	1	0.602	0.398	2.015	2.349	-0.221	>=500nt	>=500nt
chr7_149293492_149293751_+	a549	ZNF783	MAK16	1.48	0.19	-0.177	0.1	0.848	63	0	136	62	1	0.814	0.186	3.926	5.964	-0.603	>=500nt	>=500nt
chr7_149293492_149293751_+	a549	ZNF783	PNPT1	1.48	0.19	-0.177	0.1	0.811	106	0	118	71	1	0.769	0.231	4.673	5.571	-0.254	>=500nt	>=500nt
chr7_149293842_149294380_+	a549	ZNF783	AGGF1	1.122	0.42	-0.504	0.33	0.855	4	50	5	113	0.138	0.081	0.057	3.985	5.964	-0.582	>=500nt	>=500nt
chr7_6023385_6023553_-	a549	EIF2AK1	EIF4A3	0.602	0.05	-1.151	0.08	0.836	34	210	6	156	0.245	0.071	0.173	192.803	238.136	-0.305	>=500nt	>=500nt
chr7_6023385_6023553_-	a549	EIF2AK1	HDGF	0.602	0.05	-1.151	0.08	0.763	12	105	11	168	0.186	0.116	0.07	156.895	212.174	-0.435	>=500nt	>=500nt
chr7_6023385_6023553_-	a549	EIF2AK1	HNRNPL	0.602	0.05	-1.151	0.08	0.794	23	219	14	293	0.174	0.087	0.086	151.983	194.591	-0.357	>=500nt	>=500nt
chr7_6023385_6023553_-	a549	EIF2AK1	UTP3	0.602	0.05	-1.151	0.08	0.725	11	33	7	114	0.4	0.109	0.291	79.795	132.563	-0.732	inside_the_intron	>=500nt
chr7_75410460_75410606_+	a549	TRIM73	EXOSC9	1.297	0.09	NA	NA	0.704	206	0	144	17	1	0.944	0.056	0.202	0.254	-0.334	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	AGGF1	0.428	0.09	-0.318	0.37	0.907	10	43	4	67	0.317	0.107	0.211	28.694	59.27	-1.047	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	CELF1	0.428	0.09	-0.318	0.37	0.907	31	248	17	348	0.2	0.089	0.111	47.749	71.853	-0.59	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	EIF4A3	0.428	0.09	-0.318	0.37	0.822	12	89	15	157	0.212	0.16	0.052	41.173	54.559	-0.406	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	EXOSC9	0.428	0.09	-0.318	0.37	0.962	14	128	5	100	0.179	0.091	0.089	51.098	58.014	-0.183	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	FASTKD2	0.428	0.09	-0.318	0.37	0.878	21	165	8	137	0.203	0.105	0.098	61.129	67.259	-0.138	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	FUBP1	0.428	0.09	-0.318	0.37	0.916	29	155	17	252	0.272	0.119	0.153	43.459	83.868	-0.948	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	GRSF1	0.428	0.09	-0.318	0.37	0.808	37	242	14	200	0.234	0.123	0.111	51.926	69.785	-0.426	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	MAK16	0.428	0.09	-0.318	0.37	0.881	7	65	4	67	0.177	0.107	0.071	38.866	59.27	-0.609	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	NFX1	0.428	0.09	-0.318	0.37	0.925	8	53	3	59	0.232	0.092	0.14	63.493	77.007	-0.278	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	PRPF4	0.428	0.09	-0.318	0.37	0.929	22	167	10	206	0.209	0.088	0.12	107.255	127.684	-0.252	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	RBM27	0.428	0.09	-0.318	0.37	0.929	13	82	5	50	0.241	0.167	0.074	34.308	41.14	-0.262	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	SRSF4	0.428	0.09	-0.318	0.37	0.856	7	61	3	59	0.187	0.092	0.094	55.959	77.007	-0.461	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	UCHL5	0.428	0.09	-0.318	0.37	0.775	19	132	11	148	0.224	0.129	0.094	55.701	76.822	-0.464	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	XRN1	0.428	0.09	-0.318	0.37	0.885	47	409	17	252	0.187	0.119	0.068	78.219	83.868	-0.101	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	ZC3H8	0.428	0.09	-0.318	0.37	0.767	18	165	10	305	0.179	0.062	0.118	69.988	107.993	-0.626	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	ZNF622	0.428	0.09	-0.318	0.37	0.845	5	32	2	28	0.238	0.125	0.113	17.006	26.502	-0.64	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	CCDC124	0.428	0.09	-0.318	0.37	0.711	13	64	4	67	0.289	0.107	0.182	32.345	59.27	-0.874	>=500nt	>=500nt
chr9_97672781_97673512_+	a549	NCBP1	PABPC4	0.428	0.09	-0.318	0.37	0.709	18	129	15	172	0.218	0.149	0.07	43.525	57.287	-0.396	>=500nt	>=500nt
